record_id,student_id,student_name,gender,age,class,location,subject,attendance_pct,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year
208,6,Stacey Olson,Male,14,Form 1,Eldoret,Mathematics,84.3,0.7,49.9,31.8,48.7,43.9,F,Term 3,2024
209,6,Stacey Olson,Male,14,Form 1,Eldoret,Biology,94.3,1.2,59.7,52.7,57.1,56.3,D,Term 1,2025
210,6,Stacey Olson,Male,14,Form 1,Eldoret,Computer Science,87.6,3.1,49.3,55.1,42.6,47.7,F,Term 1,2025
211,6,Stacey Olson,Male,14,Form 1,Eldoret,English,80.9,1.6,47.1,48.6,45.8,46.9,F,Term 1,2025
212,6,Stacey Olson,Male,14,Form 1,Eldoret,Biology,71.1,2.5,53.1,68.6,55.5,59.0,D,Term 2,2025
213,6,Stacey Olson,Male,14,Form 1,Eldoret,History,83.9,2.5,48.4,54.1,56.8,54.3,D,Term 2,2025
214,6,Stacey Olson,Male,14,Form 1,Eldoret,English,74.1,1.0,33.6,23.3,13.8,20.6,F,Term 2,2025
215,6,Stacey Olson,Male,14,Form 1,Eldoret,Physics,85.9,6.7,63.5,59.9,58.5,59.9,D,Term 2,2025
216,6,Stacey Olson,Male,14,Form 1,Eldoret,Mathematics,91.2,2.6,53.4,47.2,59.8,54.7,D,Term 3,2025
217,6,Stacey Olson,Male,14,Form 1,Eldoret,Biology,80.3,1.9,44.5,49.2,48.9,48.1,F,Term 3,2025
218,6,Stacey Olson,Male,14,Form 1,Eldoret,Computer Science,92.9,3.7,57.5,63.1,57.8,59.3,D,Term 3,2025
219,6,Stacey Olson,Male,14,Form 1,Eldoret,English,82.1,1.0,36.2,33.5,36.2,35.4,F,Term 3,2025
220,6,Stacey Olson,Male,14,Form 1,Eldoret,History,82.6,3.8,53.2,51.2,34.9,43.4,F,Term 3,2025
221,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,80.6,1.2,68.1,69.0,58.7,63.7,C,Term 1,2023
222,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,96.9,3.2,60.9,61.9,60.9,61.2,C,Term 1,2023
223,7,Mark Ramirez,Male,17,Form 4,Mombasa,Biology,83.7,3.2,65.0,71.1,70.4,69.5,C,Term 1,2023
224,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,67.2,0.0,49.3,54.5,46.8,49.6,F,Term 2,2023
225,7,Mark Ramirez,Male,17,Form 4,Mombasa,Biology,64.0,3.8,60.9,45.7,59.4,55.6,D,Term 2,2023
226,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,85.9,0.8,58.2,62.3,59.2,59.9,D,Term 2,2023
227,7,Mark Ramirez,Male,17,Form 4,Mombasa,Mathematics,72.3,4.8,62.7,56.3,59.3,59.1,D,Term 2,2023
228,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,73.2,2.7,62.3,57.8,80.9,70.3,B,Term 2,2023
229,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,79.9,2.0,61.9,77.7,70.4,70.9,B,Term 2,2023
230,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,77.1,6.2,68.7,67.1,75.4,71.5,B,Term 3,2023
231,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,97.6,3.0,63.5,56.5,77.3,68.3,C,Term 3,2023
232,7,Mark Ramirez,Male,17,Form 4,Mombasa,Biology,83.4,2.5,55.1,55.0,71.4,63.2,C,Term 3,2023
233,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,75.4,1.4,65.3,64.4,67.3,66.1,C,Term 3,2023
234,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,74.4,0.9,61.9,61.8,74.1,68.0,C,Term 3,2023
235,7,Mark Ramirez,Male,17,Form 4,Mombasa,Biology,87.6,3.7,74.6,84.3,78.3,79.4,B,Term 1,2024
236,7,Mark Ramirez,Male,17,Form 4,Mombasa,Mathematics,84.7,5.3,73.9,78.7,68.3,72.5,B,Term 1,2024
237,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,73.6,1.4,54.2,36.2,42.1,42.8,F,Term 1,2024
238,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,79.2,3.5,71.4,63.0,65.7,66.1,C,Term 2,2024
239,7,Mark Ramirez,Male,17,Form 4,Mombasa,Biology,84.8,2.6,73.6,76.3,76.4,75.8,B,Term 2,2024
240,7,Mark Ramirez,Male,17,Form 4,Mombasa,Mathematics,93.7,3.3,59.6,53.0,53.3,54.5,D,Term 2,2024
241,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,87.9,4.9,69.5,79.9,69.9,72.8,B,Term 2,2024
242,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,100.0,3.8,61.6,60.5,68.1,64.5,C,Term 2,2024
243,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,88.7,2.8,54.5,49.6,50.9,51.2,D,Term 2,2024
244,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,87.9,5.5,65.9,74.9,81.4,76.4,B,Term 3,2024
245,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,75.9,2.8,55.9,64.3,58.8,59.9,D,Term 3,2024
246,7,Mark Ramirez,Male,17,Form 4,Mombasa,Mathematics,86.2,1.7,60.4,54.2,70.6,63.7,C,Term 3,2024
247,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,78.0,3.3,60.1,54.8,55.0,55.9,D,Term 3,2024
248,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,94.6,2.2,75.3,79.5,90.5,84.2,A,Term 1,2025
249,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,100.0,6.1,86.3,85.4,87.4,86.6,A,Term 1,2025
250,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,76.5,1.8,56.4,54.1,62.8,58.9,D,Term 1,2025
251,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,91.6,3.1,67.6,72.0,67.6,68.9,C,Term 2,2025
252,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,63.3,2.9,63.6,60.4,47.8,54.8,D,Term 2,2025
253,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,100.0,4.8,73.2,67.6,71.3,70.6,B,Term 2,2025
254,7,Mark Ramirez,Male,17,Form 4,Mombasa,Mathematics,92.9,5.8,78.3,72.9,81.9,78.5,B,Term 2,2025
255,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,64.3,3.5,55.3,46.5,61.7,55.9,D,Term 2,2025
256,7,Mark Ramirez,Male,17,Form 4,Mombasa,English,76.7,1.2,38.6,51.2,52.1,49.1,F,Term 3,2025
257,7,Mark Ramirez,Male,17,Form 4,Mombasa,Computer Science,77.4,2.1,56.1,63.3,67.3,63.8,C,Term 3,2025
258,7,Mark Ramirez,Male,17,Form 4,Mombasa,History,94.3,2.8,58.8,57.4,61.4,59.7,D,Term 3,2025
259,7,Mark Ramirez,Male,17,Form 4,Mombasa,Physics,85.7,4.4,68.7,59.4,61.1,62.1,C,Term 3,2025
260,7,Mark Ramirez,Male,17,Form 4,Mombasa,Mathematics,74.5,0.0,61.3,55.7,58.2,58.1,D,Term 3,2025
261,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,66.4,2.2,71.8,80.1,67.2,72.0,B,Term 1,2023
262,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,86.7,2.9,76.4,65.4,64.1,66.9,C,Term 1,2023
263,8,Catherine Thompson,Female,14,Form 2,Nakuru,Computer Science,84.0,4.7,78.2,80.9,83.4,81.6,A,Term 1,2023
264,8,Catherine Thompson,Female,14,Form 2,Nakuru,Physics,83.8,2.4,73.7,65.8,49.9,59.4,D,Term 1,2023
265,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,86.4,4.4,64.4,73.8,86.0,78.0,B,Term 1,2023
266,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,82.2,1.9,82.3,70.9,69.0,72.2,B,Term 1,2023
267,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,77.2,1.6,83.3,77.4,73.1,76.4,B,Term 2,2023
268,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,79.1,0.7,77.5,76.6,100.0,88.5,A,Term 2,2023
269,8,Catherine Thompson,Female,14,Form 2,Nakuru,Computer Science,85.0,1.9,80.3,75.4,63.1,70.2,B,Term 2,2023
270,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,91.2,2.0,95.6,87.1,100.0,95.3,A,Term 2,2023
271,8,Catherine Thompson,Female,14,Form 2,Nakuru,Physics,82.7,4.3,81.2,81.0,93.7,87.4,A,Term 3,2023
272,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,78.7,2.4,73.2,85.5,62.6,71.6,B,Term 3,2023
273,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,82.2,5.1,86.3,76.6,87.5,84.0,A,Term 3,2023
274,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,80.1,4.5,100.0,93.6,92.2,94.2,A,Term 3,2023
275,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,83.9,2.5,78.9,81.6,90.9,85.7,A,Term 3,2023
276,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,71.9,4.7,88.3,74.0,84.0,81.8,A,Term 1,2024
277,8,Catherine Thompson,Female,14,Form 2,Nakuru,Computer Science,95.0,3.0,73.8,82.2,80.7,79.8,B,Term 1,2024
278,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,79.6,2.4,70.3,86.2,72.3,76.0,B,Term 1,2024
279,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,94.2,5.3,91.8,96.8,93.7,94.2,A,Term 1,2024
280,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,73.0,3.5,77.0,67.8,72.7,72.1,B,Term 1,2024
281,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,84.8,2.6,80.1,88.5,71.7,78.4,B,Term 2,2024
282,8,Catherine Thompson,Female,14,Form 2,Nakuru,Computer Science,83.3,5.9,77.4,84.4,82.2,81.9,A,Term 2,2024
283,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,85.5,3.7,91.3,88.6,83.8,86.7,A,Term 2,2024
284,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,88.7,5.8,82.3,95.0,86.2,88.1,A,Term 2,2024
285,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,60.3,4.3,73.3,76.0,75.2,75.1,B,Term 2,2024
286,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,89.1,2.3,81.1,87.6,87.3,86.2,A,Term 3,2024
287,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,72.6,4.6,81.7,80.3,92.4,86.6,A,Term 3,2024
288,8,Catherine Thompson,Female,14,Form 2,Nakuru,Physics,79.8,2.5,75.7,82.8,64.3,72.1,B,Term 3,2024
289,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,71.5,1.4,86.8,77.5,76.9,79.1,B,Term 3,2024
290,8,Catherine Thompson,Female,14,Form 2,Nakuru,Computer Science,82.7,4.7,79.4,85.0,82.2,82.4,A,Term 3,2024
291,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,83.9,4.5,70.6,62.6,52.6,59.2,D,Term 3,2024
292,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,87.1,5.1,89.6,96.1,95.3,94.4,A,Term 1,2025
293,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,98.4,4.1,78.5,84.8,79.8,81.0,A,Term 1,2025
294,8,Catherine Thompson,Female,14,Form 2,Nakuru,Physics,100.0,2.7,86.5,84.1,97.3,91.2,A,Term 1,2025
295,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,75.8,3.3,67.3,69.6,73.6,71.2,B,Term 2,2025
296,8,Catherine Thompson,Female,14,Form 2,Nakuru,English,77.7,2.0,66.7,56.6,73.2,66.9,C,Term 2,2025
297,8,Catherine Thompson,Female,14,Form 2,Nakuru,Mathematics,82.8,0.8,68.3,74.3,82.8,77.4,B,Term 2,2025
298,8,Catherine Thompson,Female,14,Form 2,Nakuru,Computer Science,63.2,3.2,77.3,75.5,68.0,72.1,B,Term 3,2025
299,8,Catherine Thompson,Female,14,Form 2,Nakuru,Biology,78.8,1.8,82.0,95.2,81.4,85.6,A,Term 3,2025
300,8,Catherine Thompson,Female,14,Form 2,Nakuru,History,74.9,0.7,53.0,62.8,65.0,61.9,C,Term 3,2025
301,8,Catherine Thompson,Female,14,Form 2,Nakuru,Physics,66.2,4.3,76.4,87.0,82.9,82.8,A,Term 3,2025
302,9,Sean Young,Female,19,Form 2,Nairobi,Physics,73.1,0.0,54.7,48.8,54.7,52.9,D,Term 1,2023
303,9,Sean Young,Female,19,Form 2,Nairobi,Computer Science,82.8,2.7,66.1,68.3,56.5,62.0,C,Term 1,2023
304,9,Sean Young,Female,19,Form 2,Nairobi,Biology,96.1,2.9,76.6,74.7,80.7,78.1,B,Term 1,2023
305,9,Sean Young,Female,19,Form 2,Nairobi,English,84.9,2.1,64.6,71.1,70.1,69.3,C,Term 1,2023
306,9,Sean Young,Female,19,Form 2,Nairobi,History,79.9,2.8,54.7,58.1,58.8,57.8,D,Term 1,2023
307,9,Sean Young,Female,19,Form 2,Nairobi,Computer Science,71.7,4.9,71.6,69.7,61.6,66.0,C,Term 2,2023
308,9,Sean Young,Female,19,Form 2,Nairobi,Physics,99.8,1.2,80.3,70.6,86.4,80.4,A,Term 2,2023
309,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,79.5,3.4,71.1,77.5,78.1,76.5,B,Term 2,2023
310,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,64.5,5.0,65.5,68.2,51.6,59.4,D,Term 3,2023
311,9,Sean Young,Female,19,Form 2,Nairobi,History,77.9,1.3,61.8,68.8,73.8,69.9,C,Term 3,2023
312,9,Sean Young,Female,19,Form 2,Nairobi,Biology,96.0,2.2,61.5,64.3,77.6,70.4,B,Term 3,2023
313,9,Sean Young,Female,19,Form 2,Nairobi,English,98.2,1.1,65.5,67.6,59.2,63.0,C,Term 3,2023
314,9,Sean Young,Female,19,Form 2,Nairobi,Physics,86.2,2.3,71.7,69.0,65.5,67.8,C,Term 3,2023
315,9,Sean Young,Female,19,Form 2,Nairobi,Physics,80.9,2.9,65.7,78.1,71.4,72.3,B,Term 1,2024
316,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,79.0,4.0,75.5,72.2,68.8,71.2,B,Term 1,2024
317,9,Sean Young,Female,19,Form 2,Nairobi,English,86.5,0.6,52.3,59.2,72.1,64.3,C,Term 1,2024
318,9,Sean Young,Female,19,Form 2,Nairobi,Biology,100.0,4.0,70.7,75.9,73.4,73.6,B,Term 1,2024
319,9,Sean Young,Female,19,Form 2,Nairobi,Computer Science,75.8,2.7,54.9,70.0,56.2,60.1,C,Term 2,2024
320,9,Sean Young,Female,19,Form 2,Nairobi,Biology,84.4,6.1,60.0,70.6,81.4,73.9,B,Term 2,2024
321,9,Sean Young,Female,19,Form 2,Nairobi,English,100.0,1.2,70.3,71.9,93.8,82.5,A,Term 2,2024
322,9,Sean Young,Female,19,Form 2,Nairobi,Physics,67.0,3.4,75.2,70.5,72.2,72.3,B,Term 2,2024
323,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,78.1,3.4,70.9,65.2,70.8,69.1,C,Term 2,2024
324,9,Sean Young,Female,19,Form 2,Nairobi,History,81.7,4.7,64.8,82.5,66.4,70.9,B,Term 3,2024
325,9,Sean Young,Female,19,Form 2,Nairobi,Biology,75.5,2.1,63.5,96.1,82.6,82.8,A,Term 3,2024
326,9,Sean Young,Female,19,Form 2,Nairobi,Physics,84.2,2.9,74.4,76.4,76.3,75.9,B,Term 3,2024
327,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,82.9,2.7,67.4,76.3,73.1,72.9,B,Term 3,2024
328,9,Sean Young,Female,19,Form 2,Nairobi,Computer Science,52.6,4.0,66.0,63.3,75.0,69.7,C,Term 3,2024
329,9,Sean Young,Female,19,Form 2,Nairobi,History,91.5,1.8,66.8,62.0,66.7,65.3,C,Term 1,2025
330,9,Sean Young,Female,19,Form 2,Nairobi,Physics,90.6,4.4,82.2,82.2,73.5,77.8,B,Term 1,2025
331,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,86.3,4.2,84.3,83.3,81.2,82.5,A,Term 1,2025
332,9,Sean Young,Female,19,Form 2,Nairobi,English,92.7,3.0,66.2,61.8,61.7,62.6,C,Term 1,2025
333,9,Sean Young,Female,19,Form 2,Nairobi,Computer Science,80.6,1.8,55.1,66.1,64.6,63.2,C,Term 1,2025
334,9,Sean Young,Female,19,Form 2,Nairobi,Biology,73.8,4.0,67.8,70.5,69.7,69.5,C,Term 1,2025
335,9,Sean Young,Female,19,Form 2,Nairobi,Physics,72.6,4.2,68.1,55.3,74.5,67.4,C,Term 2,2025
336,9,Sean Young,Female,19,Form 2,Nairobi,Biology,69.6,3.1,75.4,59.4,44.4,55.1,D,Term 2,2025
337,9,Sean Young,Female,19,Form 2,Nairobi,English,83.8,5.7,85.5,81.0,90.9,86.8,A,Term 2,2025
338,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,72.3,3.7,77.5,91.5,75.3,80.6,A,Term 2,2025
339,9,Sean Young,Female,19,Form 2,Nairobi,English,76.9,3.0,54.3,54.9,53.6,54.1,D,Term 3,2025
340,9,Sean Young,Female,19,Form 2,Nairobi,Mathematics,83.5,1.8,73.8,73.7,71.2,72.5,B,Term 3,2025
341,9,Sean Young,Female,19,Form 2,Nairobi,Physics,83.6,4.2,64.8,65.9,57.3,61.4,C,Term 3,2025
342,9,Sean Young,Female,19,Form 2,Nairobi,History,73.8,2.3,72.5,72.5,78.0,75.3,B,Term 3,2025
343,10,Christopher Young,Male,18,Form 1,Nakuru,History,85.9,2.8,70.6,56.5,72.5,67.3,C,Term 1,2023
344,10,Christopher Young,Male,18,Form 1,Nakuru,English,96.2,4.4,90.4,84.8,85.8,86.4,A,Term 1,2023
345,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,75.8,2.5,78.3,71.3,68.7,71.4,B,Term 1,2023
346,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,82.0,3.9,53.5,61.1,55.2,56.6,D,Term 1,2023
347,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,76.9,2.8,74.1,69.1,69.2,70.1,B,Term 1,2023
348,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,88.2,1.3,74.5,79.6,66.3,71.9,B,Term 2,2023
349,10,Christopher Young,Male,18,Form 1,Nakuru,History,66.5,4.2,68.3,66.7,81.8,74.6,B,Term 2,2023
350,10,Christopher Young,Male,18,Form 1,Nakuru,English,70.1,5.5,72.3,66.8,74.0,71.5,B,Term 2,2023
351,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,76.6,2.8,64.6,74.8,65.5,68.1,C,Term 2,2023
352,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,79.7,1.5,50.7,68.6,58.0,59.7,D,Term 3,2023
353,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,81.8,2.6,73.2,62.2,79.4,73.0,B,Term 3,2023
354,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,89.2,4.1,78.6,83.2,83.2,82.3,A,Term 3,2023
355,10,Christopher Young,Male,18,Form 1,Nakuru,History,78.5,2.1,76.7,60.3,57.2,62.0,C,Term 3,2023
356,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,83.6,3.1,74.2,71.4,84.9,78.7,B,Term 3,2023
357,10,Christopher Young,Male,18,Form 1,Nakuru,English,66.0,1.8,55.4,62.4,76.9,68.3,C,Term 3,2023
358,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,82.2,3.3,61.6,62.1,62.2,62.0,C,Term 1,2024
359,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,94.8,3.8,71.2,73.5,79.1,75.8,B,Term 1,2024
360,10,Christopher Young,Male,18,Form 1,Nakuru,English,97.8,1.5,60.3,65.0,70.4,66.7,C,Term 1,2024
361,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,91.9,2.9,72.4,65.8,88.3,78.4,B,Term 1,2024
362,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,65.9,3.3,80.2,78.8,77.3,78.3,B,Term 1,2024
363,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,80.2,5.1,70.4,52.8,60.6,60.3,C,Term 2,2024
364,10,Christopher Young,Male,18,Form 1,Nakuru,English,77.7,3.9,65.2,77.1,52.0,62.2,C,Term 2,2024
365,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,83.9,2.0,72.0,67.4,75.8,72.5,B,Term 2,2024
366,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,100.0,2.7,73.0,72.8,83.2,78.0,B,Term 2,2024
367,10,Christopher Young,Male,18,Form 1,Nakuru,History,96.8,3.5,74.5,65.8,79.4,74.3,B,Term 2,2024
368,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,90.8,2.3,70.4,66.0,68.5,68.1,C,Term 3,2024
369,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,100.0,2.6,69.5,78.0,71.3,73.0,B,Term 3,2024
370,10,Christopher Young,Male,18,Form 1,Nakuru,History,75.5,5.0,80.2,70.1,91.3,82.7,A,Term 3,2024
371,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,75.2,4.2,65.2,52.3,66.6,62.1,C,Term 3,2024
372,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,82.1,1.6,68.8,66.1,70.0,68.6,C,Term 3,2024
373,10,Christopher Young,Male,18,Form 1,Nakuru,English,100.0,0.7,80.2,73.4,69.0,72.6,B,Term 3,2024
374,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,80.1,4.4,81.1,63.4,73.5,72.0,B,Term 1,2025
375,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,69.5,3.5,72.8,56.7,76.5,69.8,C,Term 1,2025
376,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,86.4,3.6,76.0,86.1,90.9,86.5,A,Term 1,2025
377,10,Christopher Young,Male,18,Form 1,Nakuru,History,64.2,3.5,64.7,67.5,61.2,63.8,C,Term 1,2025
378,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,75.2,3.1,57.8,68.0,54.1,59.0,D,Term 1,2025
379,10,Christopher Young,Male,18,Form 1,Nakuru,Physics,88.7,3.7,61.0,72.8,56.5,62.3,C,Term 2,2025
380,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,77.4,3.7,75.4,72.4,88.0,80.8,A,Term 2,2025
381,10,Christopher Young,Male,18,Form 1,Nakuru,English,99.4,4.5,75.8,74.1,84.1,79.4,B,Term 2,2025
382,10,Christopher Young,Male,18,Form 1,Nakuru,Biology,86.2,5.1,74.0,88.9,73.6,78.3,B,Term 3,2025
383,10,Christopher Young,Male,18,Form 1,Nakuru,History,78.2,3.4,98.9,87.6,81.8,87.0,A,Term 3,2025
384,10,Christopher Young,Male,18,Form 1,Nakuru,English,87.3,4.3,83.1,75.7,78.1,78.4,B,Term 3,2025
385,10,Christopher Young,Male,18,Form 1,Nakuru,Computer Science,88.7,3.6,76.5,75.7,70.8,73.4,B,Term 3,2025
386,10,Christopher Young,Male,18,Form 1,Nakuru,Mathematics,86.4,4.2,86.5,78.1,83.5,82.5,A,Term 3,2025
387,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,78.1,4.0,65.2,66.1,54.5,60.1,C,Term 1,2023
388,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,78.4,4.3,68.3,66.1,65.9,66.4,C,Term 1,2023
389,11,Daniel Parker,Female,15,Form 2,Mombasa,Biology,75.4,4.0,65.9,59.7,46.2,54.2,D,Term 1,2023
390,11,Daniel Parker,Female,15,Form 2,Mombasa,History,93.0,2.3,59.1,52.9,64.1,59.8,D,Term 1,2023
391,11,Daniel Parker,Female,15,Form 2,Mombasa,English,88.2,4.0,61.9,57.6,52.9,56.1,D,Term 1,2023
392,11,Daniel Parker,Female,15,Form 2,Mombasa,Computer Science,83.4,0.3,50.9,46.6,43.9,46.1,F,Term 1,2023
393,11,Daniel Parker,Female,15,Form 2,Mombasa,Biology,93.1,2.1,66.8,57.6,60.6,60.9,C,Term 2,2023
394,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,94.4,2.8,59.9,62.6,68.1,64.8,C,Term 2,2023
395,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,96.5,2.5,52.1,56.0,46.5,50.5,D,Term 2,2023
396,11,Daniel Parker,Female,15,Form 2,Mombasa,History,72.4,3.5,58.7,53.2,56.7,56.0,D,Term 2,2023
397,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,72.8,4.3,57.9,60.6,55.2,57.4,D,Term 3,2023
398,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,75.5,2.9,44.7,42.2,50.9,47.1,F,Term 3,2023
399,11,Daniel Parker,Female,15,Form 2,Mombasa,Computer Science,82.7,1.9,55.7,56.5,71.8,64.0,C,Term 3,2023
400,11,Daniel Parker,Female,15,Form 2,Mombasa,English,95.4,1.1,67.4,55.3,69.9,65.0,C,Term 1,2024
401,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,97.4,1.3,59.1,55.9,58.4,57.8,D,Term 1,2024
402,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,85.4,3.6,59.5,62.4,52.4,56.8,D,Term 1,2024
403,11,Daniel Parker,Female,15,Form 2,Mombasa,Computer Science,81.6,0.7,60.0,56.7,66.1,62.1,C,Term 1,2024
404,11,Daniel Parker,Female,15,Form 2,Mombasa,Computer Science,78.7,3.8,54.9,53.8,56.9,55.6,D,Term 2,2024
405,11,Daniel Parker,Female,15,Form 2,Mombasa,Biology,78.3,2.8,61.3,52.2,77.4,66.6,C,Term 2,2024
406,11,Daniel Parker,Female,15,Form 2,Mombasa,History,95.8,1.1,60.1,64.5,65.0,63.9,C,Term 2,2024
407,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,79.7,1.8,47.7,46.4,51.7,49.3,F,Term 2,2024
408,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,74.8,4.0,66.7,71.3,73.6,71.5,B,Term 3,2024
409,11,Daniel Parker,Female,15,Form 2,Mombasa,Computer Science,86.7,3.1,68.2,57.2,72.8,67.2,C,Term 3,2024
410,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,90.9,1.9,62.9,58.0,68.1,64.0,C,Term 3,2024
411,11,Daniel Parker,Female,15,Form 2,Mombasa,English,100.0,1.8,54.7,58.2,51.3,54.1,D,Term 1,2025
412,11,Daniel Parker,Female,15,Form 2,Mombasa,History,96.5,1.0,59.6,74.7,78.6,73.6,B,Term 1,2025
413,11,Daniel Parker,Female,15,Form 2,Mombasa,Biology,74.3,2.2,59.1,60.8,61.3,60.7,C,Term 1,2025
414,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,62.8,3.0,48.4,61.0,40.9,48.4,F,Term 1,2025
415,11,Daniel Parker,Female,15,Form 2,Mombasa,English,90.1,2.6,63.2,61.6,63.8,63.0,C,Term 2,2025
416,11,Daniel Parker,Female,15,Form 2,Mombasa,Physics,91.7,2.5,52.0,51.6,81.0,66.4,C,Term 2,2025
417,11,Daniel Parker,Female,15,Form 2,Mombasa,Mathematics,94.4,1.0,52.4,53.8,54.4,53.8,D,Term 2,2025
418,11,Daniel Parker,Female,15,Form 2,Mombasa,Biology,79.5,2.8,61.2,45.2,58.9,55.3,D,Term 2,2025
